V,lambda,lambda_over_V,C0,Delta,Rth,Rpass,v_exit,L_beta,L_q,w_release,t_catch,w_catch,X_at_tcatch,U_at_tcatch,worldline_points,timelike_fail_points,max_worldline_norm,min_worldline_norm,max_abs_v_rel,max_gamma_rel,gtt_positive_points,max_gtt,min_gtt,max_theta_product,min_theta_product,max_neg_nec_sum,min_Gkp,min_Gkm,min_rho_adm,min_rho_world,max_abs_j_l_adm,max_abs_p_l_adm,max_abs_p_th_adm,max_abs_tidal_radial_pass,max_abs_tidal_angular_pass,max_abs_tidal_radial_adm,max_abs_tidal_angular_adm,max_A,min_A,max_T,min_T,post_A_departure,post_T_departure,post_gtt_departure,U_initial,U_final,X_min,X_max,maxabs_tidal_radial_pass,X_at_maxabs_tidal_radial_pass,value_at_maxabs_tidal_radial_pass,maxabs_tidal_angular_pass,X_at_maxabs_tidal_angular_pass,value_at_maxabs_tidal_angular_pass,maxabs_rho_world,X_at_maxabs_rho_world,value_at_maxabs_rho_world,maxabs_j_l_adm,X_at_maxabs_j_l_adm,value_at_maxabs_j_l_adm,maxabs_Gkp,X_at_maxabs_Gkp,value_at_maxabs_Gkp,maxabs_Gkm,X_at_maxabs_Gkm,value_at_maxabs_Gkm,maxabs_worldline_norm,X_at_maxabs_worldline_norm,value_at_maxabs_worldline_norm,maxabs_v_rel,X_at_maxabs_v_rel,value_at_maxabs_v_rel,clean_timelike,clean_gtt,tidal_band_lt_1e3,source_band_lt_5e3,all_reduced_checks_clean,L_catch_design,w_catch_L_design,L_catch_round,w_catch_round
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.5,1.1,1.45,0.3,0.045,0.04,0.33734128188779233,5.25,49,0,-0.75,-1439910.1042696012,0.5,1.1547005383792515,0,-1.0,-1393797.4783600583,-4.986553827328742e-07,-50.1496552978395,1186.3463893557282,-595.8647797455434,-590.4816096101849,-612.2208571896468,-804.0754649639816,2.9194331042296797,51.497975861207856,786.9911707963379,474.8540648941297,88.1520496055295,474.8540648941296,19.480657872697943,99.99797259384452,1.0,1199.9625436988083,1.0,0.0,0.0,0.0,9.876875186437921,0.5,-0.39999999999999997,2.9499999999999997,474.8540648941297,0.7938366615651473,474.8540648941297,88.1520496055295,0.7938366615651473,-88.1520496055295,804.0754649639816,0.7938366615651473,-804.0754649639816,2.9194331042296797,0.74124731184694,-2.9194331042296797,595.8647797455434,0.7938366615651473,-595.8647797455434,590.4816096101849,0.7938366615651473,-590.4816096101849,1439910.1042696012,-0.39999999999999997,-1439910.1042696012,0.5,1.0567834101547644,0.5,True,True,True,True,True,0.44999999999999996,0.4,0.45,0.4
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.5,1.1,1.45,0.3,0.065,0.015,0.6006255338766843,5.25,49,0,-0.75,-1439910.1042191659,0.5,1.1547005383792515,0,-1.0,-1277709.7646268536,-1.4509982851197492e-05,-146.57989623767912,1224.9702983132324,-615.3503054922645,-609.6199928209678,-633.1543941966919,-831.0279795680129,8.201362883888619,150.46501047953222,814.159285307147,491.1115154661592,90.53419505432072,491.1115154661591,56.9108138478636,99.99797259384452,1.0,1199.9625436988083,1.0,0.0,0.0,0.0,9.999992101769806,0.5,-0.39999999999999997,2.9499999999999997,491.1115154661592,0.7935523549347686,491.1115154661592,90.53419505432072,0.7935523549347686,-90.53419505432072,831.0279795680129,0.7935523549347686,-831.0279795680129,8.201362883888619,0.7445421811824827,-8.201362883888619,615.3503054922645,0.7935523549347686,-615.3503054922645,609.6199928209678,0.7935523549347686,-609.6199928209678,1439910.1042191659,-0.39999999999999997,-1439910.1042191659,0.5,1.0386032236921814,0.5,True,True,True,True,True,0.65,0.15,0.65,0.15
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.5,1.1,1.45,0.3,0.065,0.025,0.5683420640227783,5.25,49,0,-0.75,-1439910.1042200336,0.5,1.1547005383792515,0,-1.0,-1275368.0826146584,-1.4523977804662878e-05,-176.2253642452725,1149.9869897215658,-577.5271619201834,-572.4598278013825,-592.5803514633116,-778.7546293921012,9.805144340741297,180.88939000555922,761.5172959044124,459.60148122819334,85.87760534148072,459.60148122819305,68.41744081520179,99.99797259384444,1.0,1199.9625436988063,1.0,0.0,0.0,0.0,9.997874919767805,0.5,-0.4,2.9499999999999997,459.60148122819334,0.7941117924851528,459.60148122819334,85.87760534148072,0.7941117924851528,-85.87760534148072,778.7546293921012,0.7941117924851528,-778.7546293921012,9.805144340741297,0.7451143008168757,-9.805144340741297,577.5271619201834,0.7941117924851528,-577.5271619201834,572.4598278013825,0.7941117924851528,-572.4598278013825,1439910.1042200336,-0.4,-1439910.1042200336,0.5,1.0390990888049743,0.5,True,True,True,True,True,0.65,0.25,0.65,0.25
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.5,1.1,1.45,0.3,0.065,0.04,0.5255298963142891,5.25,49,0,-0.7499999999999963,-1439910.104238924,0.5000000000000175,1.154700538379265,0,-1.0,-1251985.7194960187,-1.4826950757273371e-05,-1011.3327145886869,585.6404174576464,-293.5463553707547,-292.0940620868917,-295.2606947711354,-391.58441001848496,51.64686573157008,1037.7254618724924,629.7003060725689,228.87709914994406,400.2746660173281,228.87709914994394,392.45052718028086,99.99797259384444,1.0,1199.9625436988063,1.0,0.0,0.0,0.0,9.951930199423902,0.5,-0.4,2.95,228.87709914994406,0.7509976861411397,228.87709914994406,400.2746660173281,0.7509976861411397,400.2746660173281,391.58441001848496,0.7998799832826297,-391.58441001848496,51.64686573157008,0.7509976861411397,-51.64686573157008,871.4494263390127,0.7509976861411397,871.4494263390127,664.8619634127324,0.7509976861411397,664.8619634127324,1439910.104238924,-0.4,-1439910.104238924,0.5000000000000175,0.9953455495151033,0.5000000000000175,True,True,True,True,True,0.65,0.4,0.65,0.4
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.5,1.1,1.45,0.3,0.08499999999999999,0.015,0.800614116049525,5.25,49,0,-0.74393086893352,-1439910.1042191582,0.5060333614655369,1.1594015976884173,0,-1.0,-472498.6797731998,-1.4509934265503192e-05,-0.9998392245558119,1.2982281603133095,-0.6491253680657558,-0.6491027922475536,-0.32986380569094503,-0.5533043816801503,0.00012386123086812232,0.31925027446570975,0.33279457704665677,0.008296533899069473,0.11174978645997267,0.008296533899069475,5.155324157801453e-05,99.99797259384444,1.0,1199.9625436988063,1.0,0.0,0.0,0.0,9.999999451120132,0.5,-0.3999999999999998,2.95,0.008296533899069473,0.8775596778030479,0.008296533899069473,0.11174978645997267,0.8775596778030479,-0.11174978645997267,0.5533043816801503,0.8775596778030479,-0.5533043816801503,0.00012386123086812232,-0.3999999999999998,0.00012386123086812232,0.6491253680657558,0.8775596778030479,-0.6491253680657558,0.6491027922475536,0.8775596778030479,-0.6491027922475536,1439910.1042191582,-0.3999999999999998,-1439910.1042191582,0.5060333614655369,0.8775596778030479,0.5060333614655369,True,True,True,True,True,0.8499999999999999,0.15,0.85,0.15
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.5,1.1,1.45,0.3,0.08499999999999999,0.025,0.7678209595075615,5.25,49,0,-0.6235619035469482,-1439910.1042193354,0.6135460283028891,1.266369473686758,0,-1.0,-556312.1235714508,-1.451277882566412e-05,-0.9998364081625343,1.3055491660699337,-0.6527907685306606,-0.652758397539273,-0.33270528688398465,-0.7267957735377506,0.000123855901198276,0.3200692961509822,0.3361246685618889,0.009807910198972723,0.19708050990416673,0.009807910198972727,5.155704422573108e-05,99.99797259384444,1.0,1199.9625436988063,1.0,0.0,0.0,0.0,9.999569157501185,0.5,-0.4,2.95,0.009807910198972723,0.876296892724414,0.009807910198972723,0.19708050990416673,0.876296892724414,-0.19708050990416673,0.7267957735377506,0.876296892724414,-0.7267957735377506,0.000123855901198276,-0.4,0.000123855901198276,0.6527907685306606,0.876296892724414,-0.6527907685306606,0.652758397539273,0.876296892724414,-0.652758397539273,1439910.1042193354,-0.4,-1439910.1042193354,0.6135460283028891,0.876296892724414,0.6135460283028891,True,True,True,True,True,0.8499999999999999,0.25,0.85,0.25
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.5,1.1,1.45,0.3,0.08499999999999999,0.04,0.7209930925105963,5.25,49,1,0.16051217217529068,-1439910.1042266085,1.077270469704198,1000000000000000.0,0,-1.0,-701027.204620372,-1.4629429748684259e-05,-0.9997763978407839,1.3793203338811355,-0.6897433983649047,-0.6895769355162308,-0.36414897136515667,-7.419981736404831e+29,0.000123637141948572,0.32551119557541114,0.37410494456965665,7.598392680148555e+56,4.002067155010676e+29,0.02949229266494335,0.00010871578278533252,99.99797259384444,1.0,1199.9625436988063,1.0,0.0,0.0,0.0,9.981907518248686,0.5,-0.4000000000000003,2.9499999999999997,7.598392680148555e+56,0.8681604072409153,7.598392680148555e+56,4.002067155010676e+29,0.8681604072409153,-4.002067155010676e+29,7.419981736404831e+29,0.8681604072409153,-7.419981736404831e+29,0.000123637141948572,-0.4000000000000003,0.000123637141948572,0.6897433983649047,0.8681604072409153,-0.6897433983649047,0.6895769355162308,0.8681604072409153,-0.6895769355162308,1439910.1042266085,-0.4000000000000003,-1439910.1042266085,1.077270469704198,0.8681604072409153,1.077270469704198,False,True,False,False,False,0.8499999999999999,0.4,0.85,0.4
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.045,0.015,0.40234366681586714,5.3999999999999995,49,0,-0.3599999999999999,-1439910.1042192082,0.8,1.666666666666667,0,-1.0,-1400425.5377833005,-1.1212676705042862e-05,-3235.338050959477,166.31963089145182,-83.31827894327094,-83.0013519481809,-1394.615162172907,-1128.9343440024452,201.18377792256828,3327.397758828445,2702.058761474095,1149.8492238702886,1392.1408270510187,1149.849223870289,1259.3004179657883,99.99797259384452,1.0,1199.9625436988083,1.0,0.0,0.0,0.0,9.999890151502262,0.8,-0.39999999999999997,2.9499999999999997,1149.8492238702886,0.7566342941350714,1149.8492238702886,1392.1408270510187,0.7566342941350714,1392.1408270510187,1128.9343440024452,0.7566342941350714,-1128.9343440024452,201.18377792256828,0.7566342941350714,-201.18377792256828,2335.1501525006743,0.7566342941350714,2335.1501525006743,1530.4150408104013,0.7566342941350714,1530.4150408104013,1439910.1042192082,-0.39999999999999997,-1439910.1042192082,0.8,1.0776146413348173,0.8,True,True,False,True,False,0.44999999999999996,0.15,0.45,0.15
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.045,0.025,0.3733881399315501,5.3999999999999995,49,0,-0.3599999999999999,-1439910.1042232756,0.8,1.666666666666667,0,-1.0,-1397351.4959640724,-1.2065491307580466e-05,-4268.426402519473,125.50862465283521,-62.86228110824206,-62.64634354459315,-2232.7686290768174,-1814.0972862484923,210.22732716624117,4381.496463856697,4051.878073174768,1811.789283409552,1866.5620249917406,1811.7892834095512,1657.2263535775783,99.99797259384444,1.0,1199.9625436988063,1.0,0.0,0.0,0.0,9.990005136826428,0.8,-0.4,2.9500000000000006,1811.789283409552,0.7589446768791543,1811.789283409552,1866.5620249917406,0.7589446768791543,1866.5620249917406,1814.0972862484923,0.7589446768791543,-1814.0972862484923,210.22732716624117,0.7589446768791543,-210.22732716624117,2569.182489112361,0.7589446768791543,2569.182489112361,1728.273180447398,0.7589446768791543,1728.273180447398,1439910.1042232756,-0.4,-1439910.1042232756,0.8,1.0795869192870882,0.8,True,True,False,True,False,0.44999999999999996,0.25,0.45,0.25
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.045,0.04,0.34089892561765145,5.3999999999999995,49,0,-0.35999999999992105,-1439910.104268145,0.8000000000000743,1.6666666666669419,0,-1.0,-1381677.1230810117,-1.0283358196724165e-05,-2790.64389316223,3728.4385579384475,-2025.3943636549288,-1703.0441942835187,-4727.456249704615,-6118.154674619118,80.58754234285259,2863.236970735392,6784.237969647639,3686.2234045248674,387.6032503618285,3686.2234045248697,1082.9524628190798,99.99797259384452,1.0,1199.9625436988083,1.0,0.0,0.0,0.0,9.880451474130782,0.8,-0.39999999999999997,2.9499999999999997,3686.2234045248674,0.7711536530628011,3686.2234045248674,387.6032503618285,0.7711536530628011,387.6032503618285,6118.154674619118,0.7711536530628011,-6118.154674619118,80.58754234285259,0.7711536530628011,80.58754234285259,2025.3943636549288,0.7711536530628011,-2025.3943636549288,1703.0441942835187,0.7711536530628011,-1703.0441942835187,1439910.104268145,-0.39999999999999997,-1439910.104268145,0.8000000000000743,0.9837240293818424,0.8000000000000743,True,True,False,False,False,0.44999999999999996,0.4,0.45,0.4
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.065,0.015,0.6021847275437363,5.3999999999999995,49,0,-0.3599999999999999,-1439910.1042191659,0.8,1.666666666666667,0,-1.0,-1319623.8095720855,-6.513331522340733e-06,-4993.815706285732,98.22745394421813,-49.19228701739053,-49.03516692682759,-4360.874784861785,-4057.6401527273547,54.582623919238095,5109.492677287155,6930.691199117042,3443.7923539617022,2082.2212117512295,3443.7923539617004,1930.603895684013,99.99797259384452,1.0,1199.9625436988083,1.0,0.0,0.0,0.0,9.999992351148274,0.8,-0.4000000000000001,2.95,3443.7923539617022,0.764676691859492,3443.7923539617022,2082.2212117512295,0.764676691859492,2082.2212117512295,4057.6401527273547,0.764676691859492,-4057.6401527273547,54.582623919238095,0.764676691859492,-54.582623919238095,857.7831402638476,0.764676691859492,857.7831402638476,639.4526445868928,0.764676691859492,639.4526445868928,1439910.1042191659,-0.4000000000000001,-1439910.1042191659,0.8,1.062675325086601,0.8,True,True,False,False,False,0.65,0.15,0.65,0.15
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.065,0.025,0.570920735685217,5.3999999999999995,49,0,-0.3599999999999979,-1439910.104220011,0.8000000000000027,1.6666666666666767,0,-1.0,-1296916.461560041,-6.869010715182583e-06,-4892.435224211933,92.10957567508692,-46.12722169391629,-45.98235398117062,-4492.113843731328,-4271.855033899297,36.053316349030574,5005.422415302861,7067.502747436666,3541.6620905384552,2001.3768762580075,3541.6620905384525,1891.2474713419913,99.99797259384452,1.0,1199.9625436988083,1.0,0.0,0.0,0.0,9.997941701704665,0.8,-0.4000000000000001,2.9499999999999993,3541.6620905384552,0.7652008819316045,3541.6620905384552,2001.3768762580075,0.7652008819316045,2001.3768762580075,4271.855033899297,0.7652008819316045,-4271.855033899297,36.053316349030574,0.7652008819316045,-36.053316349030574,585.415204269595,0.7652008819316045,585.415204269595,441.2019388734725,0.7652008819316045,441.2019388734725,1439910.104220011,-0.4000000000000001,-1439910.104220011,0.8000000000000027,1.0134745869880546,0.8000000000000027,True,True,False,False,False,0.65,0.25,0.65,0.25
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.065,0.04,0.5294605311675221,5.3999999999999995,49,0,-0.35997688138671813,-1439910.1042383253,0.8000150229185005,1.6667223104144633,0,-1.0,-1260897.9063632018,-7.055045071723721e-06,-3050.456150074623,3358.897919798867,-1835.339217984293,-1523.5587018145739,-4806.29481675378,-6031.687548822535,77.94512904242983,3126.8458568543456,6952.8262603757,3748.557222563555,569.5759128968389,3748.557222563555,1182.2722789312159,99.99797259384452,1.0,1199.9625436988083,1.0,0.0,0.0,0.0,9.95340214673855,0.8,-0.4000000000000001,2.9499999999999984,3748.557222563555,0.7704867989058009,3748.557222563555,569.5759128968389,0.7704867989058009,569.5759128968389,6031.687548822535,0.7704867989058009,-6031.687548822535,77.94512904242983,0.7704867989058009,77.94512904242983,1835.339217984293,0.7704867989058009,-1835.339217984293,1523.5587018145739,0.7704867989058009,-1523.5587018145739,1439910.1042383253,-0.4000000000000001,-1439910.1042383253,0.8000150229185005,0.8696997807122036,0.8000150229185005,True,True,False,False,False,0.65,0.4,0.65,0.4
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.08499999999999999,0.015,0.80217367027954,5.3999999999999995,49,0,-0.3313238466624234,-1439910.1042191628,0.8177262522935933,1.7372955157820806,0,-1.0,-442092.8507826838,-4.041801303745692e-06,-0.9995569141176536,1.2575315041488455,-0.628770666135879,-0.6287608380129666,-0.3157398947634265,-1.5847243658526327,2.570637871650107,2.8557675289465294,0.5642372104950019,0.5283338972722658,1.7415636881992806,0.528333897272266,1.3210870070625487,99.99797259384452,1.0,1199.9625436988083,1.0,0.0,0.0,0.0,9.999999468452991,0.8,-0.4000000000000001,2.9499999999999997,0.5283338972722658,0.7304720273604725,-0.5283338972722658,1.7415636881992806,0.7304720273604725,1.7415636881992806,3.3413404880226034,0.7304720273604725,3.3413404880226034,2.570637871650107,0.7304720273604725,-2.570637871650107,10.497430397995885,0.7304720273604725,10.497430397995885,0.6287608380129666,0.887367637057948,-0.6287608380129666,1439910.1042191628,-0.4000000000000001,-1439910.1042191628,0.8177262522935933,0.887367637057948,0.8177262522935933,True,True,True,True,True,0.8499999999999999,0.15,0.85,0.15
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.08499999999999999,0.025,0.7704160871020594,5.3999999999999995,49,1,0.023632975294311187,-1439910.1042193347,1.0117474824306407,1000000000000000.0,0,-1.0,-815964.4024218619,-4.0751174937118854e-06,-0.9995614111777219,1.2658364510954851,-0.6329266575249941,-0.6329097935704909,-0.31836556713326264,-6.403605695545246e+29,0.037582156793104844,0.3145526584144798,0.3193766889346901,1.6412809118509584e+54,3.239419975401931e+29,0.035697947826124246,0.011197045072088282,99.99797259384452,1.0,1199.9625436988083,1.0,0.0,0.0,0.0,9.999582749687814,0.8,-0.4000000000000001,2.950000000000002,1.6412809118509584e+54,0.8849330223283398,1.6412809118509584e+54,3.239419975401931e+29,0.8849330223283398,-3.239419975401931e+29,6.403605695545246e+29,0.8849330223283398,-6.403605695545246e+29,0.037582156793104844,0.7043265924707647,-0.037582156793104844,0.6329266575249941,0.8849330223283398,-0.6329266575249941,0.6329097935704909,0.8849330223283398,-0.6329097935704909,1439910.1042193347,-0.4000000000000001,-1439910.1042193347,1.0117474824306407,0.8849330223283398,1.0117474824306407,False,True,False,False,False,0.8499999999999999,0.25,0.85,0.25
10.0,12.0,1.2,100.0,0.1,0.75,0.35,0.8,1.1,1.45,0.3,0.08499999999999999,0.04,0.7250669948523668,5.3999999999999995,49,1,1.6275493992979793,-1439910.104226381,1.6209708879497575,1000000000000000.0,0,-1.0,-962592.9604289925,-4.157627736077112e-06,-0.9996429989784957,1.3322581406156044,-0.6661990683844206,-0.6660590722311839,-0.3436133636982201,-1.1911518832062953e+30,0.00017878808821315278,0.3225157066095821,0.34888315611494425,4.221260428632784e+58,8.75103926852363e+29,0.01593585141640428,0.00010699935836227612,99.99797259384452,1.0,1199.9625436988083,1.0,0.0,0.0,0.0,9.98247241678936,0.8,-0.39999999999999997,2.9499999999999993,4.221260428632784e+58,0.8725752989622511,4.221260428632784e+58,8.75103926852363e+29,0.8725752989622511,-8.75103926852363e+29,1.1911518832062953e+30,0.8725752989622511,-1.1911518832062953e+30,0.00017878808821315278,0.6603282321761111,-0.00017878808821315278,0.6661990683844206,0.8725752989622511,-0.6661990683844206,0.6660590722311839,0.8725752989622511,-0.6660590722311839,1439910.104226381,-0.39999999999999997,-1439910.104226381,1.6209708879497575,0.8725752989622511,1.6209708879497575,False,True,False,False,False,0.8499999999999999,0.4,0.85,0.4
10.0,12.0,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.045,0.015,0.39975364870803387,5.1499999999999995,49,0,-0.91,-14391165763.13823,0.3,1.0482848367219182,0,-1.0,-13844129914.92285,-1.418935297606584e-09,-633.1459154583578,677.7339084853211,-342.18294391935825,-335.5509645659629,-446.77743516800746,-477.4865022477757,5.930216666406672,564.3778937809269,528.5912079569348,279.79406699954524,207.91927948294733,279.7940669995453,203.06730794451798,9997.586467717067,1.0,119963.22489370797,1.0,0.0,0.0,0.0,9.999884195741695,0.3,-0.4000000000000001,2.95,279.79406699954524,0.8455622741392259,279.79406699954524,207.91927948294733,0.7929513309927065,207.91927948294733,477.4865022477757,0.8455622741392259,-477.4865022477757,5.930216666406672,0.7929513309927065,-5.930216666406672,342.18294391935825,0.8455622741392259,-342.18294391935825,335.5509645659629,0.8455622741392259,-335.5509645659629,14391165763.13823,-0.4000000000000001,-14391165763.13823,0.3,1.4768935918974575,0.3,True,True,True,True,True,0.44999999999999996,0.15,0.45,0.15
10.0,12.0,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.045,0.025,0.3692244518843518,5.1499999999999995,49,0,-0.91,-14391165783.03724,0.3,1.0482848367219182,0,-1.0,-13831047889.720488,-1.4256394015149501e-09,-689.3971321480736,650.6818409067057,-328.25462553929316,-322.4272153674125,-414.2766650799789,-444.05049652409417,5.400693673471461,614.8292372092122,548.2758430828326,260.3537810504359,226.3128878202146,260.35378105043594,221.26729219632054,9997.586467717067,1.0,119963.22489370797,1.0,0.0,0.0,0.0,9.989475559523406,0.3,-0.39999999999999997,2.949999999999994,260.3537810504359,0.8480620332576745,260.3537810504359,226.3128878202146,0.7955135840891175,226.3128878202146,444.05049652409417,0.8480620332576745,-444.05049652409417,5.400693673471461,0.7955135840891175,-5.400693673471461,328.25462553929316,0.8480620332576745,-328.25462553929316,322.4272153674125,0.8480620332576745,-322.4272153674125,14391165783.03724,-0.39999999999999997,-14391165783.03724,0.3,1.4786434232803702,0.3,True,True,True,True,True,0.44999999999999996,0.25,0.45,0.25
10.0,12.0,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.045,0.04,0.33496951940121955,5.1499999999999995,49,0,-0.91,-14391166001.462606,0.3,1.0482848367219182,0,-1.0,-13759118073.286037,-1.3171613146083428e-09,-749.0083565976495,470.98982099324166,-236.8594315953297,-234.13038939791193,-655.4609288934064,-654.4923163720721,0.6822605493544492,670.7648927557443,843.5992786469172,367.5953864974652,242.31224330097737,367.5953864974653,241.8279370403103,9997.586467717067,1.0,119963.22489370797,1.0,0.0,0.0,0.0,9.874501961200579,0.3,-0.40000000000000013,2.9499999999999993,367.5953864974652,0.8089737307829072,367.5953864974652,242.31224330097737,0.8089737307829072,242.31224330097737,654.4923163720721,0.8089737307829072,-654.4923163720721,0.6822605493544492,0.8611938836906413,0.6822605493544492,236.8594315953297,0.8611938836906413,-236.8594315953297,234.13038939791193,0.8611938836906413,-234.13038939791193,14391166001.462606,-0.40000000000000013,-14391166001.462606,0.3,1.4878357185834508,0.3,True,True,True,True,True,0.44999999999999996,0.4,0.45,0.4
10.0,12.0,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.065,0.015,0.5995860714319827,5.1499999999999995,49,0,-0.91,-14391165762.932146,0.3,1.0482848367219182,0,-1.0,-4809119899.3990135,-1.4188658669291423e-09,-695.9734843033413,468.41793052918473,-235.55851755320117,-232.85941297598356,-692.2469827845803,-696.9100873477194,1.0950129111494438,624.3724386851371,879.7593852795583,395.2680121811966,222.94549824275072,395.2680121811965,225.27705052432015,9997.586467717067,1.0,119963.22489370797,1.0,0.0,0.0,0.0,9.999991935518917,0.3,-0.39999999999999997,2.9499999999999997,395.2680121811966,0.8128028085370549,395.2680121811966,222.94549824275072,0.8128028085370549,222.94549824275072,696.9100873477194,0.8128028085370549,-696.9100873477194,1.0950129111494438,0.8128028085370549,1.0950129111494438,235.55851755320117,0.861375471979395,-235.55851755320117,232.85941297598356,0.861375471979395,-232.85941297598356,14391165762.932146,-0.39999999999999997,-14391165762.932146,0.3,1.4442474332874715,0.3,True,True,True,True,True,0.65,0.15,0.65,0.15
10.0,12.0,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.065,0.025,0.5666229495811526,5.1499999999999995,49,0,-0.91,-14391165767.066252,0.3,1.0482848367219182,0,-1.0,-4908172249.815631,-1.4202586742611604e-09,-686.0061023238371,460.3769799912359,-231.49209841231277,-228.88488157892309,-696.1547763372728,-701.7326392499526,1.2689405598006798,615.613538264504,883.0922290937972,398.5295436572831,219.35710174372508,398.5295436572832,222.1460332000651,9997.586467717067,1.0,119963.22489370797,1.0,0.0,0.0,0.0,9.99783041025543,0.3,-0.40000000000000013,2.95,398.5295436572831,0.8133855269249395,398.5295436572831,219.35710174372508,0.8133855269249395,219.35710174372508,701.7326392499526,0.8133855269249395,-701.7326392499526,1.2689405598006798,0.8133855269249395,1.2689405598006798,231.49209841231277,0.8619449467675544,-231.49209841231277,228.88488157892309,0.8619449467675544,-228.88488157892309,14391165767.066252,-0.40000000000000013,-14391165767.066252,0.3,1.4446579848789352,0.3,True,True,True,True,True,0.65,0.25,0.65,0.25
10.0,12.0,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.065,0.04,0.5229094730788004,5.1499999999999995,49,0,-0.91,-14391165856.508232,0.3,1.0482848367219182,0,-1.0,-5517468252.010203,-1.450392250887987e-09,-565.0966529827568,404.0677923794556,-207.1518728348227,-196.9159195446329,-710.954458126397,-726.0641766361697,2.5589883225474175,508.9205619366692,885.9509246701884,417.05464365855204,176.3848072034997,417.0546436585521,183.93966645838614,9997.586467717067,1.0,119963.22489370797,1.0,0.0,0.0,0.0,9.950950551133793,0.3,-0.4000000000000001,2.949999999999996,417.05464365855204,0.8193807855148856,417.05464365855204,176.3848072034997,0.8193807855148856,176.3848072034997,726.0641766361697,0.8193807855148856,-726.0641766361697,2.5589883225474175,0.8193807855148856,2.5589883225474175,207.1518728348227,0.8193807855148856,-207.1518728348227,196.9159195446329,0.8193807855148856,-196.9159195446329,14391165856.508232,-0.4000000000000001,-14391165856.508232,0.3,1.4488819170675629,0.3,True,True,True,True,True,0.65,0.4,0.65,0.4
10.0,12.0,1.2,10000.0,0.3,0.75,0.35,0.3,1.1,1.45,0.3,0.08499999999999999,0.015,0.799574413229515,5.1499999999999995,49,0,-0.6986608307625253,-14391165762.917791,0.681790307948291,1.3669649393390801,0,-1.0,-4415547764.756308,-1.4188610310736188e-09,-58.05219637271286,583.4210919372454,-296.6808781608013,-286.740213776444,-342.59341791897555,-602.3033456113491,2.4851660960892996,50.88287195035289,379.3998096483502,196.70591560668268,111.43565331750868,196.70591560668262,18.419310528678153,9997.586467717067,1.0,119963.22489370797,1.0,0.0,0.0,0.0,9.9999994395649,0.3,-0.4,2.9499999999999993,196.70591560668268,0.8539038346950601,196.70591560668268,111.43565331750868,0.8539038346950601,-111.43565331750868,602.3033456113491,0.8539038346950601,-602.3033456113491,2.4851660960892996,0.8539038346950601,2.4851660960892996,296.6808781608013,0.8539038346950601,-296.6808781608013,286.740213776444,0.8539038346950601,-286.740213776444,14391165762.917791,-0.4,-14391165762.917791,0.681790307948291,0.8539038346950601,0.681790307948291,True,True,True,True,True,0.8499999999999999,0.15,0.85,0.15
